GTVID,Latitude,Longitude,nearest_interstate,distance_to_interstate_mi
CLG230,41.351114,-81.9054974,I- 80,0.4175165780070656
AXG015,31.2600887,-92.4476237,I- 49,0.6637083912210031
CHG373,41.4247213,-87.8824763,I- 57,5.919959044619101
GGG022,34.0073942,-90.0627977,I- 55,10.50137646829432
WOG145,30.6919946,-96.36763030000002,I- 45,34.24662983013164
JAG189,32.3525643,-89.66077159999999,I- 20,2.7971248105966495
RAG530,34.9786697,-79.0590105,I- 95,7.4476100599479995
NPG144,36.8131756,-76.0744007,I- 264,1.6321470447691726
SVG207,32.4413669,-80.701581,I- 95,15.847322403644187
FRG152,37.29740340000001,-120.4824988,I- 5,31.336841488176063
RNG005,38.524773,-118.6191784,I- 580,73.38130130733876
WRG075,45.0327841,-90.07860213,I- 39,23.383541051959046
ORG599,29.1709718,-82.10218739999999,I- 75,4.993518812163464
GVG128,34.50292039,-82.67121136,I- 85,5.313882193094423
SLG243,38.76560949,-90.74691244,I- 64,0.9548586190039173
ATG924,33.95493443,-84.36444056,I- 285,2.917343445045571
HFG093,41.73689283,-72.68630217,I- 91,1.1043963182450847
NOG180,29.89885702,-90.14392249,I- 10,4.997730917441008
MPG214,30.42095602,-86.61016575,I- 10,20.20113323029699
ORG600,29.1693593,-81.0866975,I- 95,0.15162064620814739
CAG387,35.8286663,-80.9192832,I- 40,2.024526121574959
NYG399,41.19418338,-73.88071149,I- 287,7.429038489887637
NYG399,41.19418338,-73.88071149,I- 87,7.429038489887637
WHE004,37.7084186,-97.3756172,I- 235,1.2143096070491783
BIE114,33.595821,-86.64545,I- 459,0.23890446154046663
GVW245,34.166475,-82.130109,I- 385,27.55772958503514
GVE130,34.989588,-82.7561,I- 85,22.22424185404135
SEW203,46.331259,-124.055085,I- 5,54.68706595941354
BGE003,37.0137,-85.915392,I- 65,8.778621840044082
DCG647,38.83103800000001,-77.2012531,I- 495,0.9024801395157896
MMG254,35.2456847,-90.7816231,I- 40,13.495725331839646
KNG101,36.0458045,-83.3410114,I- 40,0.07275822186868772
ATG925,33.4073598,-84.16622339999999,I- 75,0.3876777423428609
MAG257,25.8987848,-80.1944153,I- 95,0.952797166614767
MWG240,43.4449114,-88.69718720000002,I- 41,15.479978406786724
CRG015,40.1794801,-122.2291155,I- 5,0.21347086921920594
TSG133,31.3858571,-110.9501617,I- 19,0.31608944674852907
LAG530,34.2154393,-118.3969242,I- 5,0.9153969526236214
HOG4AC,30.5498275,-95.5004271,I- 45,0.11941980475984536
AUG260,30.0018566,-97.4331352,I- 10,23.562854244555865
ORG601,29.2591541,-82.1143823,I- 75,4.5564862822011785
AUG261,30.558858,-97.543767,I- 35,8.840099178932725
LXG153,37.38812498,-83.93051614,I- 75,17.9348950246208
SAG370,29.54846463,-98.46178417,I- 410,2.1237083053873143
NAG247,36.64404655,-87.43624969,I- 24,3.148110334349734
DYG064,39.6831799,-83.93939257,I- 675,7.563928900626265
AUE020,30.229308,-97.86465,I- 35,6.197397245630655
TRE027,36.174127,-82.837508,I- 81,8.345276552524108
SRW039,32.558911,-92.914397,I- 20,0.35728853552710643
KNE028,35.679669,-83.742836,I- 140,14.064997152448342
DTE417,42.689447,-83.381349,I- 75,2.687452371951012
SGW041,37.1681133,-93.3848972,I- 44,2.7162156224829364
ATE130,33.714825,-85.142539,I- 20,2.027153246975208
NYW595,40.5577486,-74.43756379999999,I- 287,0.08745870408873815
ATG926,34.2569331,-85.16472949999999,I- 75,16.588397129480835
CAG388,35.2047356,-80.7205322,I- 485,4.032287215934518
BEG094,29.9185025,-94.1639141,I- 10,5.130567224965436
PLG261,40.2405284,-75.3027017,I- 476,1.858591485712881
SMG028,38.52924429999999,-75.24750159999999,I- 595,75.05380203736179
TPG582,27.9820094,-82.3814628,I- 4,0.0664414133972154
HOG4AD,29.8978031,-95.4112589,I- 45,0.05022590930833027
NYG400,40.8106286,-74.0049385,I- 95,1.251271336468059
LAG531,33.8286149,-117.9586967,I- 5,0.9407116989785879
HOG4AE,29.6836444,-95.7161003,I- 10,6.9792667594335684
WPG156,26.727784,-80.85699389999999,I- 75,37.91846315166846
MSG085,32.3474487,-86.08987049999999,I- 85,1.2899328818429259
DMG033,40.9883245,-94.73391730000002,I- 80,35.24266578458247
LSG125,37.66675213,-85.83912498,I- 65,0.7568176287641919
RMG054,43.6635564,-93.57919258,I- 90,0.1745639243624816
MNG438,45.23922182,-93.6545061,I- 94,0.030788401515276325
JMG019,35.4879445,-88.7174603,I- 40,13.472379928916457
JMG020,35.97714063,-88.9294049,I- 40,22.013731952729945
LSG126,38.21793609,-85.59816418,I- 64,0.742512969236146
GVG129,34.34519886,-83.31743374,I- 85,0.09820284570230653
MIE003,48.07290125,-114.0790016,I- 90,71.46325675028159
POE040,45.48843739,-122.8104067,I- 5,4.6120222936422435
CBE034,39.66091240000001,-82.5600456,I- 70,19.629188843348256
CHE364,42.3771766,-87.84235129999999,I- 94,4.642976212159273
CRG016,40.5546284,-122.2388534,I- 5,5.94552707146746
CHE301,41.91874444,-88.29010705,I- 88,8.357022979819735
CHE315,42.00062961,-87.72335283,I- 94,1.2978118703349444
PLG262,40.229024,-75.3144102,I- 476,0.9740321245962374
JVG351,30.1670001,-81.632299,I- 295,0.9329935228328168
NYW596,40.96229805,-74.07605893,I- 80,4.197952411683451
RAG531,34.9561603,-78.5102172,I- 95,17.459710046448123
MAG258,26.1933931,-80.2676097,I- 595,5.929424440457259
HRW033,38.4325704,-79.0827541,I- 81,9.525094740059012
WBE007,41.2560028,-77.0443237,I- 180,1.7084348341109215
DFW229,32.68438585,-97.35325812,I- 20,1.1236842051090212
SKW158,40.75004303,-111.8877875,I- 15,0.9293178537245975
SKW158,40.75004303,-111.8877875,I- 80,0.9293178537245975
GEW048,35.1141451,-76.9632484,I- 587,43.225771237925
SFG201,37.5207968,-122.3396028,I- 280,0.6517803497175657
TRE039,36.3056664,-82.34105629999999,I- 26,0.2133799240141409
TRE039,36.3056664,-82.34105629999999,I- 181,0.2133799240141409
DVW094,40.00078388,-104.8172105,I- 76,3.8595213250809626
KNE053,36.2288586,-84.1581255,I- 75,0.20742646991594396
PXS035,33.3625895,-111.6360023,I- 10,19.069074719716358
SCG135,38.7431,-121.309715,I- 80,1.6075767423987068
FSG058,43.02251937,-83.73302416,I- 75,0.8474378423527907
DFG465,32.7932517,-96.6995292,I- 30,0.04626956305088216
CAG389,34.9782727,-80.09052849999999,I- 73,18.59007204792043
RPG138,36.9783966,-77.7093704,I- 85,0.1683631176131067
NAG248,35.99869750000001,-86.5968953,I- 24,0.17152839318650617
AUG262,30.811298,-97.6114473,I- 35,0.07307076686951501
SMG029,38.1776577,-75.6906695,I- 595,72.03130429979755
COG159,35.3608357,-84.9930893,I- 75,11.03349631795759
BUG043,45.7615336,-111.1621192,I- 90,0.07756630569897051
MNG439,44.6987752,-93.2896856,I- 35,0.0842025878127831
GLG004,47.1096891,-104.7082337,I- 94,0.8915957914943213
MNG440,44.9600625,-93.1060194,I- 94,0.6306834009119194
ORG602,29.160675,-82.0542277,I- 75,7.900660057367196
ATG927,34.0549675,-84.5570509,I- 575,0.1828571584152957
MNG441,45.219224,-93.3278,I- 35,8.719339777973524
CIG082,42.2977492,-91.0162781,I- 380,37.52012728162346
MDG162,43.057296,-89.399556,I- 39,6.1023970596155515
MDG162,43.057296,-89.399556,I- 90,6.1023970596155515
WRG076,44.220221,-89.809481,I- 39,14.095326658273814
SFG202,37.8682068,-122.2969878,I- 580,0.37313074996652923
SFG202,37.8682068,-122.2969878,I- 80,0.37313074996652923
ATG928,33.456033,-84.421694,I- 75,9.29447324799714
SGG021,36.731545808258645,-91.87804694202656,I- 44,71.44564795977863
CDG088,39.6005824,-88.6191408,I- 57,16.25172892886106
SMG030,38.3729968,-75.57673170000001,I- 595,66.28865123367427
RLG153,37.7976509,-79.45722599999999,I- 64,1.408630607520809
AUG263,29.9256801,-97.5649904,I- 35,18.42309039371224
AUG264,30.3315837,-97.6862735,I- 35,0.9672277691215537
CNG186,38.7397586,-84.8303112,I- 71,0.17970985720427257
RPG139,37.3198526,-77.30652789999999,I- 295,1.4716524923750374
JMG021,35.8851331,-88.7471779,I- 40,13.100191550948248
PXE049,35.71564296,-114.4840801,I- 11,23.953140392787756
DTE207,42.3988518,-83.31541416,I- 96,1.0171496728592977
FSE051,43.74098695,-83.97548583,I- 75,2.05712882257729
GVW247,35.03351936,-81.94731797,I- 85,1.453817495868767
LXW020,37.64523679,-84.76693215,I- 75,24.458223945595364
ORG603,28.4984669,-81.3082857,I- 4,4.957717572570696
KNG102,36.4279733,-83.4703476,I- 81,22.557276508136244
CWE004,37.4455437,-82.80668849999999,I- 26,60.62159682737937
CWE004,37.4455437,-82.80668849999999,I- 181,60.62159682737937
ASG070,43.487564,-73.75785599999999,I- 87,0.21765675713001653
TAG120,30.4718715,-83.8918996,I- 10,0.2661899903252705
CIG083,41.6283515,-91.4810523,I- 80,3.5009710613014686
NYG401,41.2140454,-73.51703289999999,I- 684,8.356343912542595
TFG011,42.5911996,-114.4886694,I- 84,4.115941831694005
MDG163,43.1432973,-89.7519668,I- 90,19.67993645639698
MDG163,43.1432973,-89.7519668,I- 94,19.67993645639698
MDG163,43.1432973,-89.7519668,I- 39,19.67993645639698
KCG089,38.9659646,-94.4938794,I- 435,1.220213792226552
RNG006,40.4154615,-120.6506035,I- 80,71.80055221418473
ORG604,29.0484596,-82.04678919999999,I- 75,6.8808969639192785
DOG047,31.1821123,-85.46910129999999,I- 10,30.083213211744855
DFG466,32.3199308,-96.6500004,I- 45,2.2186037455359684
CUG085,31.910245,-85.1494151,I- 185,36.6603479249896
HFG094,41.6604055,-72.8662827,I- 84,0.753743006350042
DFG467,32.9626926,-97.6826638,I- 20,14.413731082335907
PTG167,40.9066118,-79.9216059,I- 79,10.171989777734725
RPG140,36.8956437,-77.8048075,I- 85,0.13105407115450068
RNG007,40.3649466,-120.4233827,I- 80,63.53990777323346
HTG065,31.24386603,-89.80782398,I- 59,26.824387315859084
DTE146,42.60447405,-83.26443246,I- 75,1.7006998142670207
CHW823,41.6131027,-87.7939706,I- 57,3.6955796031718506
MNW439,44.90146056,-91.93380412,I- 94,0.3838241223041458
JPE023,37.0692719,-94.5143499,I- 44,1.8607306068661829
ATE068,34.3223363,-85.1716912,I- 75,15.05214396726176
SKE037,39.15697739,-111.8184942,I- 70,15.603254860337163
DTE258,42.45041553,-82.96669969,I- 94,2.201385398511223
CHE090,42.04109589999999,-87.7282376,I- 94,1.7372044677994962
DTE267,42.6351124,-83.2693118,I- 75,1.5527727502180704
GRE013,42.22208964,-85.86295575,I- 94,0.45393840273804414
SNW048,33.761978,-96.584709,I- 35,31.428230075235863
CMW121,33.9003562,-81.14724819999999,I- 26,4.369460203788032
PXG518,34.5813678,-112.3417589,I- 17,19.371982501533935
DCG649,38.8982907,-77.2688687,I- 66,1.3739079118669317
BEG095,30.1203474,-94.1418402,I- 10,1.7724431960643825
SEG110,47.5884271,-120.674557,I- 90,29.793443890973847
FSG059,43.7060204,-84.3938316,I- 75,18.914510835294863
DOG048,31.4690946,-85.64168049999999,I- 10,48.87038237473545
MMG255,35.2562774,-89.00086449999999,I- 40,21.72179386632427
SAG371,29.9789653,-98.9049598,I- 10,0.09041894652169928
CDG089,39.1210953,-88.5614767,I- 57,0.3498143184935757
CDG089,39.1210953,-88.5614767,I- 70,0.3498143184935757
BOG437,41.5646571,-70.6183101,I- 195,12.9258838500698
MNG442,45.31413059,-92.70318554,I- 35,14.599127414446128
MNG443,44.77298,-93.64377,I- 494,12.256667272427409
ATE170,33.1137651,-84.3385638,I- 75,16.998804618087483
CDW027,40.13388399999999,-87.636311,I- 74,1.8965818864254977
AGE016,33.4260844,-82.0182348,I- 520,1.4292738079903509
ATW721,33.77114758,-84.43354899,I- 20,1.5402133387916024
SKE011,40.88436824,-109.4567473,I- 80,44.456980903979066
JVE021,31.19420619,-81.4824946,I- 95,2.9883084561382054
EVG054,38.0396801,-87.2582182,I- 64,10.861597358676285
KCG090,39.0205607,-94.3029859,I- 70,0.9169092571798543
CSG183,33.3825816,-79.2871583,I- 526,50.09385812424737
LRG227,34.6718299,-92.418208,I- 430,0.6218070734610455
OKG090,34.82755470000001,-97.3075504,I- 35,0.10362538665057977
HOG4AF,30.1891806,-95.7906888,I- 45,20.013982128448646
ING168,39.8094435,-86.2031823,I- 65,0.8870920791220877
CHE085,42.08756483,-87.90827755,I- 294,2.064296368372605
CAW185,35.00443779,-80.55549639,I- 485,9.987694876497658
COG160,35.0697322,-85.0999705,I- 75,0.4918895006053539
LVG118,36.1460451,-115.9933135,I- 15,44.70151254515868
JMG022,35.8379184,-88.9143857,I- 40,12.496384991197132
CAG390,35.5108052,-81.34969559999999,I- 40,13.667848276170679
ATG929,33.6571582,-84.39093749999999,I- 75,0.21925772365954996
WOG146,31.1147973,-97.3559961,I- 35,0.06001005704099697
CRG017,39.7477036,-122.1880412,I- 5,0.9149545638527534
SLG244,38.4754378,-90.5214811,I- 44,2.9712915004224976
ATG930,34.0865176,-84.0230005,I- 985,1.4051657145144145
DCG650,38.4645489,-77.9986222,I- 66,28.338627028105204
ORG605,29.1933393,-82.05418519999999,I- 75,7.882631691659435
ASG071,42.8716148,-73.1960089,I- 787,26.811808376208734
TAG121,30.4629092,-84.36175329999999,I- 10,1.095658443900472
DRG044,41.56033,-89.58860990000001,I- 80,11.516297818799748
LSG127,38.2379335,-85.98542259999999,I- 64,1.9985091831070207
KNG103,35.597005,-84.46544089999999,I- 75,2.2725527963140957
AGG081,33.5614432,-81.93442809999999,I- 20,0.26708301519192273
GVG130,35.2726923,-82.7014143,I- 26,13.879170993514945
CLW186,41.157607,-82.542239,I- 80,11.627543615539691
CLW186,41.157607,-82.542239,I- 90,11.627543615539691
DFE064,32.6655815,-97.2428916,I- 20,0.05099195559916081
MBW030,48.2345788,-101.3170988,I- 94,94.1289025969249
MPW045,30.50216373,-88.16954354,I- 10,4.272182407842672
DCG651,39.1845414,-78.15256839999999,I- 81,0.6122380317410953
DCG652,38.998413,-76.916251,I- 495,1.0968092819988713
DCG652,38.998413,-76.916251,I- 95,1.0968092819988713
AUG265,30.75893079999999,-98.2390627,I- 35,33.65429871945454
TLG107,41.26869629999999,-83.4197636,I- 75,11.056112929630988
HOG4B0,29.9716192,-96.5026019,I- 10,17.727405298629577
NAG249,35.2516518,-87.334492,I- 65,24.91995267675318
KNG104,35.96037596,-84.98482219,I- 40,0.173194777997631
MCG147,32.1953262,-83.176812,I- 16,22.857963273783124
ORG606,29.1174576,-81.02328503,I- 95,0.628816318872461
LRG228,35.18471481,-92.39344713,I- 40,5.567073995689306
AUG266,30.23580564,-97.83921428,I- 35,5.148486309703727
LXG154,38.10264184,-84.48409335,I- 75,0.2058298586145892
LXG154,38.10264184,-84.48409335,I- 64,0.2058298586145892
ATG931,33.7220219,-84.90123096,I- 20,0.19159491034596945
GAG079,29.51163835,-82.27979544,I- 75,1.2004052776666703
DCG653,39.01825402,-77.20865372,I- 495,2.9985842219567367
AQG141,32.78322661,-108.2675453,I- 10,38.0314791099236
CMG133,33.97416259,-81.2183886,I- 20,0.7348322809219902
CHW826,40.9497898,-87.1526136,I- 65,3.5874475938232355
CHE214,41.79206199,-88.20503921,I- 88,0.7865006857203438
DTE148,42.58419882,-83.24505295,I- 75,2.087036412295061
NAW079,36.0810085,-87.3501663,I- 40,4.320377746843733
ATG932,33.42990115,-84.06226131,I- 75,5.458401438376014
JVG352,30.18773888,-81.70307275,I- 295,0.26216709629950435
SYG065,43.12444515,-76.11883888,I- 81,0.19359322959234634
LYG094,30.68718088,-92.27169577,I- 49,7.910860364837133
ATG933,33.68298653,-84.06249433,I- 20,0.05220567049874848
DFG468,32.81587648,-97.43290061,I- 820,0.90489193673599
AUG267,30.14108583,-97.79497655,I- 35,0.03016359029885651
HOG4B1,29.665846,-95.6242493,I- 69,3.1318360842503594
DFG469,32.8364354,-96.9759256,I- 35 E,5.039781552858972
KNG105,35.9929192,-83.9013516,I- 40,0.07378088346666299
LVE011,36.31287104,-115.2067131,I- 15,7.671670280015227
DOW040,31.30482047,-85.85120655,I- 10,37.72865703702146
ATG934,33.553024,-84.2661098,I- 675,0.13626158103451383
SLG245,38.650628,-90.2323508,I- 64,1.3201790252391423
JAG190,32.2711767,-90.9175725,I- 20,2.9146822621396873
MNG444,46.3997624,-95.0160688,I- 94,39.587751334851276
ATG935,33.5184061,-84.38108419999999,I- 75,4.4846359553249995
BLG252,39.34261899,-76.64040319,I- 83,0.36162084568659264
LRG229,35.09153393,-92.40390275,I- 40,0.8047121581327537
SDG081,33.1225054,-117.3194792,I- 5,0.137100503071686
EPG190,32.1130768,-106.6630038,I- 10,1.6104935954196686
LAS103,33.9581632,-117.4619116,I- 15,4.945218569366778
MWG243,43.112268,-88.2479523,I- 94,4.465600398945151
CAG391,35.2807057,-81.1884862,I- 85,0.19798845731346967
MMG256,34.2254404,-89.92417359999999,I- 55,0.0956847875229324
GBG224,44.5487141,-88.0471877,I- 43,0.3405618139509554
ATG936,33.9348522,-83.9581572,I- 85,8.023345662715625
MYG170,34.8123056,-78.9872807,I- 95,0.07522976624073642
SFG203,37.2357956,-121.9134206,I- 280,5.48990033869254
SFG204,37.5903764,-122.0698292,I- 880,0.6985773912348068
SNG030,34.1735535,-97.16095,I- 35,0.3911200431691233
RAG533,35.5832132,-79.1558013,I- 40,24.623343098418495
ASG072,42.6312349,-73.7752958,I- 787,0.15770728302443063
ATG937,33.9005737,-83.5705156,I- 85,17.300780303941316
RAG534,35.1962513,-78.9888823,I- 295,5.738740310358647
CWG059,38.558142,-82.8051416,I- 64,13.036040090208827
LRG230,34.9787772,-92.0292193,I- 40,12.373782131436334
DCG654,39.3586809,-77.5299663,I- 70,4.64579488635657
SIG022,43.2003146,-96.2878493,I- 29,25.514239263897256
TLG108,41.2303114,-84.0359691,I- 75,19.711509197511727
HDG103,34.850933,-86.5709468,I- 565,6.241231992783716
BIG305,33.2578567,-87.5682932,I- 359,4.190547898220276
LXG155,38.07050419999999,-84.92349779999999,I- 64,5.744151686729362
ATG938,33.6663846,-84.4662609,I- 85,1.687904427393584
MCG148,32.926531,-83.732608,I- 75,0.1191826290118908
NAG250,36.1450959,-86.81271749999999,I- 440,0.5171835898097901
BLG253,39.31632889999999,-76.5445558,I- 895,0.3342776205991135
LSG128,37.7810687,-85.8572202,I- 65,3.6197655587834547
ASG073,42.5793195,-73.6816796,I- 90,0.12116380200098144
SVG208,32.1633246,-81.2308552,I- 95,0.3162017212288407
KCG091,38.8732309,-94.605327,I- 49,4.210957819949864
JVG353,30.02308542,-82.32402899,I- 10,14.60427459757017
ING169,39.8186141,-86.08402294,I- 70,1.1302397414753729
THG027,38.6170371,-87.36051979999999,I- 69,9.016981979164507
NYG403,41.33762375,-74.18858572,I- 86,0.42087668584445254
DTG191,43.26447263,-82.61908914,I- 69,19.205722661910844
DFG470,32.93118677,-96.63904256,I- 635,4.605983272111919
JAG191,32.8617058,-89.4499379,I- 55,29.735553857722675
FVE012,47.7029009,-96.1479058,I- 29,43.64285890626746
SPE025,46.92712181,-116.9045777,I- 90,49.18164077008429
RAW186,36.27632699,-78.39535348,I- 85,4.4939046390846995
GBG225,43.8073559,-88.6742781,I- 41,5.790650469452793
BLG254,39.3582969,-76.60961259999999,I- 83,2.021528368669107
GRG154,42.839534,-85.530632,I- 96,3.7798474861046403
LRG231,34.5462525,-91.9699774,I- 530,13.99734746773813
CLG231,41.018288,-81.4921169,I- 77,0.21624198957283258
CHG375,41.64394069999999,-88.6249078,I- 88,14.52381669380571
CAG392,35.2792754,-81.14022589999999,I- 85,0.8792895156901973
OKG091,35.0145605,-97.3399886,I- 35,2.0086997096915393
MYG171,34.4045633,-79.3241532,I- 95,3.71736980316645
DFG471,31.9518977,-97.3140026,I- 35,11.419700983045859
HDG104,34.5975601,-87.04812,I- 65,7.99148232227603
GBG226,43.84261822,-88.83660335,I- 41,12.65364781303953
NAG251,35.8559619,-86.4032067,I- 24,1.7287119226963594
PTG168,40.38524115,-79.9729957,I- 376,3.1115036396496305
GBG227,44.5205461,-88.02243924,I- 43,1.0969689658018744
KNG106,35.95023105,-83.20189581,I- 40,0.11544677826573611
ATG939,33.4146263,-83.98219463,I- 75,9.19680273001626
ORG607,28.56825094,-81.87480098,I- 75,17.662054803909374
ASG074,42.81269337,-73.94801781,I- 890,0.15266132796289475
DSG084,45.8241387,-91.0117689,I- 94,73.49178270362181
DFG472,32.7489718,-96.6652111,I- 635,2.7529594373755177
CCG061,27.5985044,-98.408785,I- 69E,47.95436650624101
MIG040,48.18357223,-114.3056646,I- 90,71.33706472147034
ORG608,28.47204599,-81.41033229,I- 4,1.9941741096340275
MNE020,44.7653926,-92.8566473,I- 494,11.025077696983262
DTE261,42.2459909,-83.180076,I- 75,0.47810471476820754
TUW048,34.7340243,-95.2779299,I- 40,50.62867616986898
WRW032,45.14166503,-90.33274377,I- 39,37.821329878125084
SNG031,33.6715774,-96.6110766,I- 35,30.490474454430384
DTW635,42.3896937,-83.00711869999999,I- 94,0.09473602301806432
PRG111,41.607,-70.941064,I- 195,3.14389609323412
DFG473,32.2726865,-97.1718585,I- 35 W,0.05325139632722753
CAG393,35.4416601,-80.9837618,I- 77,6.205619564444929
NPG145,36.6924796,-77.54013239999999,I- 95,0.7495417552875847
BEG096,30.09078899999999,-94.19042,I- 10,3.2476069913203083
RPG141,37.2734801,-78.3036892,I- 85,36.58626491811767
DFG474,31.704748,-98.129337,I- 14,43.69309106947448
MAG259,25.8482072,-80.3026378,I- 75,3.8020562381592686
SAG372,29.231637,-98.7988304,I- 35,0.6239985144893184
ORG609,28.7596233,-81.32159,I- 4,2.3408528616467645
MAG260,26.1796555,-80.26848059999999,I- 595,5.008259205946174
AUG268,30.8248289,-97.6058517,I- 35,0.04136156901952014
TPG583,27.7606856,-82.6466234,I- 175,0.3615834115791813
MYG172,34.6317388,-78.9923161,I- 95,1.503854524835735
MDG164,43.0856965,-89.2668222,I- 90,0.8360962367374086
MDG164,43.0856965,-89.2668222,I- 39,0.8360962367374086
LSG129,37.8371505,-85.9482982,I- 65,9.765513835280448
RAG535,35.3819199,-78.5494265,I- 95,0.6083020646228193
DSG085,48.5893646,-93.4020954,I- 35,137.4011427960377
WRG077,45.8157003,-89.594252,I- 39,63.47388043643523
HOG4B2,29.6728449,-95.0240107,I- 10,8.272410228867704
SPG048,46.9697974,-119.3459486,I- 90,9.130317070347283
CTG062,33.5143106,-88.39004539999999,I- 22,45.060776893319044
MNG445,46.9256165,-94.5222406,I- 94,81.01569306571848
CAG394,35.4899928,-80.7653043,I- 77,5.72031794755757
